1.831400000000000000e+04,1.831400000000000000e+04,1.000000000000000000e+00
1.250300000000000000e+04,2.269100000000000000e+04,1.000000000000000000e+00
3.283000000000000000e+03,2.447900000000000000e+04,1.000000000000000000e+00
1.124100000000000000e+04,4.513000000000000000e+03,1.000000000000000000e+00
2.116200000000000000e+04,6.434000000000000000e+03,1.000000000000000000e+00
2.217700000000000000e+04,2.264400000000000000e+04,1.000000000000000000e+00
1.226800000000000000e+04,1.635700000000000000e+04,1.000000000000000000e+00
1.920400000000000000e+04,6.746000000000000000e+03,1.000000000000000000e+00
1.782800000000000000e+04,1.839000000000000000e+03,1.000000000000000000e+00
2.006200000000000000e+04,2.361400000000000000e+04,1.000000000000000000e+00
1.563000000000000000e+03,1.570800000000000000e+04,1.000000000000000000e+00
1.814000000000000000e+04,1.459900000000000000e+04,1.000000000000000000e+00
4.442000000000000000e+03,2.313400000000000000e+04,1.000000000000000000e+00
1.510800000000000000e+04,1.309600000000000000e+04,1.000000000000000000e+00
7.717000000000000000e+03,2.654000000000000000e+03,1.000000000000000000e+00
2.952000000000000000e+03,1.249600000000000000e+04,1.000000000000000000e+00
4.600000000000000000e+01,1.480700000000000000e+04,1.000000000000000000e+00
1.800000000000000000e+04,1.437300000000000000e+04,1.000000000000000000e+00
2.071600000000000000e+04,2.288700000000000000e+04,1.000000000000000000e+00
7.650000000000000000e+03,3.824000000000000000e+03,1.000000000000000000e+00
1.426500000000000000e+04,4.743000000000000000e+03,1.000000000000000000e+00
9.869000000000000000e+03,1.464800000000000000e+04,1.000000000000000000e+00
7.956000000000000000e+03,1.480700000000000000e+04,1.000000000000000000e+00
2.303800000000000000e+04,1.214900000000000000e+04,1.000000000000000000e+00
1.889400000000000000e+04,2.056200000000000000e+04,1.000000000000000000e+00
2.171800000000000000e+04,2.229000000000000000e+04,1.000000000000000000e+00
1.242300000000000000e+04,1.894200000000000000e+04,1.000000000000000000e+00
1.765500000000000000e+04,7.956000000000000000e+03,1.000000000000000000e+00
1.462700000000000000e+04,2.593100000000000000e+04,1.000000000000000000e+00
1.948900000000000000e+04,1.327600000000000000e+04,1.000000000000000000e+00
1.821500000000000000e+04,2.214400000000000000e+04,1.000000000000000000e+00
8.320000000000000000e+02,1.623100000000000000e+04,1.000000000000000000e+00
2.534600000000000000e+04,4.164000000000000000e+03,1.000000000000000000e+00
2.101200000000000000e+04,2.345200000000000000e+04,1.000000000000000000e+00
1.964000000000000000e+04,8.045000000000000000e+03,1.000000000000000000e+00
4.068000000000000000e+03,1.392900000000000000e+04,1.000000000000000000e+00
2.578300000000000000e+04,1.054300000000000000e+04,1.000000000000000000e+00
8.727000000000000000e+03,1.524400000000000000e+04,1.000000000000000000e+00
1.132800000000000000e+04,1.273300000000000000e+04,1.000000000000000000e+00
7.650000000000000000e+03,1.293000000000000000e+03,1.000000000000000000e+00
1.964500000000000000e+04,1.476600000000000000e+04,1.000000000000000000e+00
2.010800000000000000e+04,4.164000000000000000e+03,1.000000000000000000e+00
2.138900000000000000e+04,1.716200000000000000e+04,1.000000000000000000e+00
1.782300000000000000e+04,6.456000000000000000e+03,1.000000000000000000e+00
9.020000000000000000e+03,4.920000000000000000e+02,1.000000000000000000e+00
1.957300000000000000e+04,2.260100000000000000e+04,1.000000000000000000e+00
2.003300000000000000e+04,2.342900000000000000e+04,1.000000000000000000e+00
1.440300000000000000e+04,6.724000000000000000e+03,1.000000000000000000e+00
1.916400000000000000e+04,5.835000000000000000e+03,1.000000000000000000e+00
7.719000000000000000e+03,1.278800000000000000e+04,1.000000000000000000e+00
2.257700000000000000e+04,2.441200000000000000e+04,1.000000000000000000e+00
1.249100000000000000e+04,2.323300000000000000e+04,1.000000000000000000e+00
1.641400000000000000e+04,8.768000000000000000e+03,1.000000000000000000e+00
1.886600000000000000e+04,2.150800000000000000e+04,1.000000000000000000e+00
9.755000000000000000e+03,4.743000000000000000e+03,1.000000000000000000e+00
1.054300000000000000e+04,1.635700000000000000e+04,1.000000000000000000e+00
1.255300000000000000e+04,2.150800000000000000e+04,1.000000000000000000e+00
1.688200000000000000e+04,4.920000000000000000e+02,1.000000000000000000e+00
1.931600000000000000e+04,4.446000000000000000e+03,1.000000000000000000e+00
2.250000000000000000e+03,1.371400000000000000e+04,1.000000000000000000e+00
1.839600000000000000e+04,2.457000000000000000e+03,1.000000000000000000e+00
2.543600000000000000e+04,2.021700000000000000e+04,1.000000000000000000e+00
8.589000000000000000e+03,2.522800000000000000e+04,1.000000000000000000e+00
5.412000000000000000e+03,6.544000000000000000e+03,1.000000000000000000e+00
1.875100000000000000e+04,1.226200000000000000e+04,1.000000000000000000e+00
2.250400000000000000e+04,1.593300000000000000e+04,1.000000000000000000e+00
3.418000000000000000e+03,1.286600000000000000e+04,1.000000000000000000e+00
1.728500000000000000e+04,1.173300000000000000e+04,1.000000000000000000e+00
3.812000000000000000e+03,1.760000000000000000e+04,1.000000000000000000e+00
1.911400000000000000e+04,6.340000000000000000e+03,1.000000000000000000e+00
1.769200000000000000e+04,6.610000000000000000e+03,1.000000000000000000e+00
1.035000000000000000e+04,2.057400000000000000e+04,1.000000000000000000e+00
3.820000000000000000e+03,2.447900000000000000e+04,1.000000000000000000e+00
1.381300000000000000e+04,6.746000000000000000e+03,1.000000000000000000e+00
2.377000000000000000e+04,1.334600000000000000e+04,1.000000000000000000e+00
1.738500000000000000e+04,2.203200000000000000e+04,1.000000000000000000e+00
7.730000000000000000e+02,1.285100000000000000e+04,1.000000000000000000e+00
2.752000000000000000e+03,1.934000000000000000e+04,1.000000000000000000e+00
4.834000000000000000e+03,2.447900000000000000e+04,1.000000000000000000e+00
3.824000000000000000e+03,6.868000000000000000e+03,1.000000000000000000e+00
2.057400000000000000e+04,1.593300000000000000e+04,1.000000000000000000e+00
1.217000000000000000e+03,1.338400000000000000e+04,1.000000000000000000e+00
3.679000000000000000e+03,4.550000000000000000e+03,1.000000000000000000e+00
1.349000000000000000e+04,2.441200000000000000e+04,1.000000000000000000e+00
1.275800000000000000e+04,5.255000000000000000e+03,1.000000000000000000e+00
2.338000000000000000e+03,1.524400000000000000e+04,1.000000000000000000e+00
1.250700000000000000e+04,2.371200000000000000e+04,1.000000000000000000e+00
8.823000000000000000e+03,2.193100000000000000e+04,1.000000000000000000e+00
2.047800000000000000e+04,7.383000000000000000e+03,1.000000000000000000e+00
1.327600000000000000e+04,2.277800000000000000e+04,1.000000000000000000e+00
1.207000000000000000e+04,5.605000000000000000e+03,1.000000000000000000e+00
6.823000000000000000e+03,2.429400000000000000e+04,1.000000000000000000e+00
1.486400000000000000e+04,1.498300000000000000e+04,1.000000000000000000e+00
2.527100000000000000e+04,2.269100000000000000e+04,1.000000000000000000e+00
1.800000000000000000e+04,1.280200000000000000e+04,1.000000000000000000e+00
2.338200000000000000e+04,8.067000000000000000e+03,1.000000000000000000e+00
1.380100000000000000e+04,7.578000000000000000e+03,1.000000000000000000e+00
1.758000000000000000e+04,2.324100000000000000e+04,1.000000000000000000e+00
1.948900000000000000e+04,1.180100000000000000e+04,1.000000000000000000e+00
2.959000000000000000e+03,5.541000000000000000e+03,1.000000000000000000e+00
2.150800000000000000e+04,6.944000000000000000e+03,1.000000000000000000e+00
5.210000000000000000e+03,1.593300000000000000e+04,1.000000000000000000e+00
2.525100000000000000e+04,1.765500000000000000e+04,1.000000000000000000e+00
6.301000000000000000e+03,2.367400000000000000e+04,1.000000000000000000e+00
5.131000000000000000e+03,2.447900000000000000e+04,1.000000000000000000e+00
1.415700000000000000e+04,9.433000000000000000e+03,1.000000000000000000e+00
1.967700000000000000e+04,1.437900000000000000e+04,1.000000000000000000e+00
7.719000000000000000e+03,2.071600000000000000e+04,1.000000000000000000e+00
4.781000000000000000e+03,2.342900000000000000e+04,1.000000000000000000e+00
1.769200000000000000e+04,4.513000000000000000e+03,1.000000000000000000e+00
1.261400000000000000e+04,2.497000000000000000e+04,1.000000000000000000e+00
1.273500000000000000e+04,1.461500000000000000e+04,1.000000000000000000e+00
1.039100000000000000e+04,2.165000000000000000e+04,1.000000000000000000e+00
2.544200000000000000e+04,3.386000000000000000e+03,1.000000000000000000e+00
2.369300000000000000e+04,2.085300000000000000e+04,1.000000000000000000e+00
2.461700000000000000e+04,6.387000000000000000e+03,1.000000000000000000e+00
4.834000000000000000e+03,1.760000000000000000e+04,1.000000000000000000e+00
5.901000000000000000e+03,2.313400000000000000e+04,1.000000000000000000e+00
2.603900000000000000e+04,4.834000000000000000e+03,1.000000000000000000e+00
9.943000000000000000e+03,1.011300000000000000e+04,1.000000000000000000e+00
1.946300000000000000e+04,7.357000000000000000e+03,1.000000000000000000e+00
1.794400000000000000e+04,2.493900000000000000e+04,1.000000000000000000e+00
2.539600000000000000e+04,2.051100000000000000e+04,1.000000000000000000e+00
2.575800000000000000e+04,2.101200000000000000e+04,1.000000000000000000e+00
3.916000000000000000e+03,4.102000000000000000e+03,1.000000000000000000e+00
1.023500000000000000e+04,1.024300000000000000e+04,1.000000000000000000e+00
2.063500000000000000e+04,2.288700000000000000e+04,1.000000000000000000e+00
1.941000000000000000e+03,4.241000000000000000e+03,1.000000000000000000e+00
1.271000000000000000e+04,1.476600000000000000e+04,1.000000000000000000e+00
2.654000000000000000e+03,2.053400000000000000e+04,1.000000000000000000e+00
1.480700000000000000e+04,6.774000000000000000e+03,1.000000000000000000e+00
3.843000000000000000e+03,1.437400000000000000e+04,1.000000000000000000e+00
1.968600000000000000e+04,1.543500000000000000e+04,1.000000000000000000e+00
9.340000000000000000e+02,2.064400000000000000e+04,1.000000000000000000e+00
2.182400000000000000e+04,1.364900000000000000e+04,1.000000000000000000e+00
1.986500000000000000e+04,6.904000000000000000e+03,1.000000000000000000e+00
1.765500000000000000e+04,1.480700000000000000e+04,1.000000000000000000e+00
1.978100000000000000e+04,6.081000000000000000e+03,1.000000000000000000e+00
6.868000000000000000e+03,9.433000000000000000e+03,1.000000000000000000e+00
1.799700000000000000e+04,1.987000000000000000e+04,1.000000000000000000e+00
8.320000000000000000e+02,1.500600000000000000e+04,1.000000000000000000e+00
9.082000000000000000e+03,9.306000000000000000e+03,1.000000000000000000e+00
3.922000000000000000e+03,7.689000000000000000e+03,1.000000000000000000e+00
1.942300000000000000e+04,1.124100000000000000e+04,1.000000000000000000e+00
9.869000000000000000e+03,2.371200000000000000e+04,1.000000000000000000e+00
2.269100000000000000e+04,6.610000000000000000e+03,1.000000000000000000e+00
1.887500000000000000e+04,2.204600000000000000e+04,1.000000000000000000e+00
3.390000000000000000e+02,2.051100000000000000e+04,1.000000000000000000e+00
1.995500000000000000e+04,2.183200000000000000e+04,1.000000000000000000e+00
1.905900000000000000e+04,1.426500000000000000e+04,1.000000000000000000e+00
1.964500000000000000e+04,1.545700000000000000e+04,1.000000000000000000e+00
1.101500000000000000e+04,2.053400000000000000e+04,1.000000000000000000e+00
8.593000000000000000e+03,1.792300000000000000e+04,1.000000000000000000e+00
6.934000000000000000e+03,9.241000000000000000e+03,1.000000000000000000e+00
1.236500000000000000e+04,1.147200000000000000e+04,1.000000000000000000e+00
6.337000000000000000e+03,6.529000000000000000e+03,1.000000000000000000e+00
9.313000000000000000e+03,1.780700000000000000e+04,1.000000000000000000e+00
2.042400000000000000e+04,1.506600000000000000e+04,1.000000000000000000e+00
1.837000000000000000e+04,2.043400000000000000e+04,1.000000000000000000e+00
1.124100000000000000e+04,1.480700000000000000e+04,1.000000000000000000e+00
2.279800000000000000e+04,6.610000000000000000e+03,1.000000000000000000e+00
2.310000000000000000e+02,2.980000000000000000e+03,1.000000000000000000e+00
4.164000000000000000e+03,1.278100000000000000e+04,1.000000000000000000e+00
2.150000000000000000e+02,1.858000000000000000e+03,1.000000000000000000e+00
1.094200000000000000e+04,5.555000000000000000e+03,1.000000000000000000e+00
2.150000000000000000e+02,1.814300000000000000e+04,1.000000000000000000e+00
1.426500000000000000e+04,2.372100000000000000e+04,1.000000000000000000e+00
1.426500000000000000e+04,1.269100000000000000e+04,1.000000000000000000e+00
1.160700000000000000e+04,2.076500000000000000e+04,1.000000000000000000e+00
2.066300000000000000e+04,1.247200000000000000e+04,1.000000000000000000e+00
3.372000000000000000e+03,2.056200000000000000e+04,1.000000000000000000e+00
8.511000000000000000e+03,2.250300000000000000e+04,1.000000000000000000e+00
2.303800000000000000e+04,2.455900000000000000e+04,1.000000000000000000e+00
4.513000000000000000e+03,6.610000000000000000e+03,1.000000000000000000e+00
8.727000000000000000e+03,1.993900000000000000e+04,1.000000000000000000e+00
9.639000000000000000e+03,1.987000000000000000e+04,1.000000000000000000e+00
5.656000000000000000e+03,2.261000000000000000e+04,1.000000000000000000e+00
2.303800000000000000e+04,2.311400000000000000e+04,1.000000000000000000e+00
2.620000000000000000e+03,2.437100000000000000e+04,1.000000000000000000e+00
1.035000000000000000e+04,7.444000000000000000e+03,1.000000000000000000e+00
1.280600000000000000e+04,2.405700000000000000e+04,1.000000000000000000e+00
1.171200000000000000e+04,2.287600000000000000e+04,1.000000000000000000e+00
1.782400000000000000e+04,1.293000000000000000e+03,1.000000000000000000e+00
2.481900000000000000e+04,1.514500000000000000e+04,1.000000000000000000e+00
4.164000000000000000e+03,2.329300000000000000e+04,1.000000000000000000e+00
1.261400000000000000e+04,1.549500000000000000e+04,1.000000000000000000e+00
2.915000000000000000e+03,1.317400000000000000e+04,1.000000000000000000e+00
2.252700000000000000e+04,6.907000000000000000e+03,1.000000000000000000e+00
9.143000000000000000e+03,2.037300000000000000e+04,1.000000000000000000e+00
1.894300000000000000e+04,2.260100000000000000e+04,1.000000000000000000e+00
9.127000000000000000e+03,7.317000000000000000e+03,1.000000000000000000e+00
1.355600000000000000e+04,1.496700000000000000e+04,1.000000000000000000e+00
2.229900000000000000e+04,2.230900000000000000e+04,1.000000000000000000e+00
4.255000000000000000e+03,5.251000000000000000e+03,1.000000000000000000e+00
1.825000000000000000e+04,4.575000000000000000e+03,1.000000000000000000e+00
4.743000000000000000e+03,4.748000000000000000e+03,1.000000000000000000e+00
1.694000000000000000e+03,1.249600000000000000e+04,1.000000000000000000e+00
2.774000000000000000e+03,2.182500000000000000e+04,1.000000000000000000e+00
1.488000000000000000e+03,1.309600000000000000e+04,1.000000000000000000e+00
2.475300000000000000e+04,2.377000000000000000e+04,1.000000000000000000e+00
2.548000000000000000e+04,2.275800000000000000e+04,1.000000000000000000e+00
1.373000000000000000e+03,7.245000000000000000e+03,1.000000000000000000e+00
5.100000000000000000e+02,1.150200000000000000e+04,1.000000000000000000e+00
1.516300000000000000e+04,1.535700000000000000e+04,1.000000000000000000e+00
1.932500000000000000e+04,2.283100000000000000e+04,1.000000000000000000e+00
1.924600000000000000e+04,7.357000000000000000e+03,1.000000000000000000e+00
3.618000000000000000e+03,1.470900000000000000e+04,1.000000000000000000e+00
2.620000000000000000e+03,6.442000000000000000e+03,1.000000000000000000e+00
8.449000000000000000e+03,2.441200000000000000e+04,1.000000000000000000e+00
2.500600000000000000e+04,4.416000000000000000e+03,1.000000000000000000e+00
1.211800000000000000e+04,1.409000000000000000e+04,1.000000000000000000e+00
2.144000000000000000e+03,3.766000000000000000e+03,1.000000000000000000e+00
1.361900000000000000e+04,2.242600000000000000e+04,1.000000000000000000e+00
2.774000000000000000e+03,7.096000000000000000e+03,1.000000000000000000e+00
1.588000000000000000e+03,5.901000000000000000e+03,1.000000000000000000e+00
1.314200000000000000e+04,7.307000000000000000e+03,1.000000000000000000e+00
1.728500000000000000e+04,1.561400000000000000e+04,1.000000000000000000e+00
2.287000000000000000e+03,6.375000000000000000e+03,1.000000000000000000e+00
5.519000000000000000e+03,2.321900000000000000e+04,1.000000000000000000e+00
2.449000000000000000e+03,2.530000000000000000e+03,1.000000000000000000e+00
9.249000000000000000e+03,7.096000000000000000e+03,1.000000000000000000e+00
1.850000000000000000e+02,1.864900000000000000e+04,1.000000000000000000e+00
1.278100000000000000e+04,2.269100000000000000e+04,1.000000000000000000e+00
1.087100000000000000e+04,2.298900000000000000e+04,1.000000000000000000e+00
1.087800000000000000e+04,1.799000000000000000e+04,1.000000000000000000e+00
7.650000000000000000e+03,6.222000000000000000e+03,1.000000000000000000e+00
1.146400000000000000e+04,6.411000000000000000e+03,1.000000000000000000e+00
7.800000000000000000e+01,1.215500000000000000e+04,1.000000000000000000e+00
3.820000000000000000e+03,3.812000000000000000e+03,1.000000000000000000e+00
1.841000000000000000e+03,2.101200000000000000e+04,1.000000000000000000e+00
2.103000000000000000e+04,1.894200000000000000e+04,1.000000000000000000e+00
2.578500000000000000e+04,1.101100000000000000e+04,1.000000000000000000e+00
5.605000000000000000e+03,6.288000000000000000e+03,1.000000000000000000e+00
2.982000000000000000e+03,1.553800000000000000e+04,1.000000000000000000e+00
2.128700000000000000e+04,7.768000000000000000e+03,1.000000000000000000e+00
2.534600000000000000e+04,1.500300000000000000e+04,1.000000000000000000e+00
1.065600000000000000e+04,2.199400000000000000e+04,1.000000000000000000e+00
1.942300000000000000e+04,9.755000000000000000e+03,1.000000000000000000e+00
2.497000000000000000e+04,1.549500000000000000e+04,1.000000000000000000e+00
1.403300000000000000e+04,6.806000000000000000e+03,1.000000000000000000e+00
2.481900000000000000e+04,1.839600000000000000e+04,1.000000000000000000e+00
5.210000000000000000e+03,7.635000000000000000e+03,1.000000000000000000e+00
1.845300000000000000e+04,1.877800000000000000e+04,1.000000000000000000e+00
2.599600000000000000e+04,2.279800000000000000e+04,1.000000000000000000e+00
9.140000000000000000e+02,2.243000000000000000e+03,1.000000000000000000e+00
7.447000000000000000e+03,2.232000000000000000e+04,1.000000000000000000e+00
1.773800000000000000e+04,2.443000000000000000e+03,1.000000000000000000e+00
8.768000000000000000e+03,9.937000000000000000e+03,1.000000000000000000e+00
1.728600000000000000e+04,1.410200000000000000e+04,1.000000000000000000e+00
4.705000000000000000e+03,1.635200000000000000e+04,1.000000000000000000e+00
4.600000000000000000e+01,2.495500000000000000e+04,1.000000000000000000e+00
1.740300000000000000e+04,2.391800000000000000e+04,1.000000000000000000e+00
2.063500000000000000e+04,1.249600000000000000e+04,1.000000000000000000e+00
2.249000000000000000e+03,2.183200000000000000e+04,1.000000000000000000e+00
5.700000000000000000e+02,2.063500000000000000e+04,1.000000000000000000e+00
2.165000000000000000e+04,2.233600000000000000e+04,1.000000000000000000e+00
2.520100000000000000e+04,3.731000000000000000e+03,1.000000000000000000e+00
1.092600000000000000e+04,1.316400000000000000e+04,1.000000000000000000e+00
2.496000000000000000e+04,2.330000000000000000e+04,1.000000000000000000e+00
1.005500000000000000e+04,4.180000000000000000e+03,1.000000000000000000e+00
5.134000000000000000e+03,2.345200000000000000e+04,1.000000000000000000e+00
7.350000000000000000e+03,1.584600000000000000e+04,1.000000000000000000e+00
9.656000000000000000e+03,9.869000000000000000e+03,1.000000000000000000e+00
1.008000000000000000e+03,2.389600000000000000e+04,1.000000000000000000e+00
1.415700000000000000e+04,1.293000000000000000e+03,1.000000000000000000e+00
1.741400000000000000e+04,2.654000000000000000e+03,1.000000000000000000e+00
1.758000000000000000e+04,4.364000000000000000e+03,1.000000000000000000e+00
9.208000000000000000e+03,1.958600000000000000e+04,1.000000000000000000e+00
1.147200000000000000e+04,1.500300000000000000e+04,1.000000000000000000e+00
2.870000000000000000e+03,2.039100000000000000e+04,1.000000000000000000e+00
1.293000000000000000e+03,2.447900000000000000e+04,1.000000000000000000e+00
2.079200000000000000e+04,2.054700000000000000e+04,1.000000000000000000e+00
9.785000000000000000e+03,1.383700000000000000e+04,1.000000000000000000e+00
1.631000000000000000e+04,1.031000000000000000e+04,1.000000000000000000e+00
2.172300000000000000e+04,2.505000000000000000e+04,1.000000000000000000e+00
1.521700000000000000e+04,1.342200000000000000e+04,1.000000000000000000e+00
1.011700000000000000e+04,2.232000000000000000e+04,1.000000000000000000e+00
3.651000000000000000e+03,2.228400000000000000e+04,1.000000000000000000e+00
1.186000000000000000e+03,1.359700000000000000e+04,1.000000000000000000e+00
1.113200000000000000e+04,1.496900000000000000e+04,1.000000000000000000e+00
1.759900000000000000e+04,2.282600000000000000e+04,1.000000000000000000e+00
1.337100000000000000e+04,2.455900000000000000e+04,1.000000000000000000e+00
8.690000000000000000e+02,1.480700000000000000e+04,1.000000000000000000e+00
2.562000000000000000e+03,2.056700000000000000e+04,1.000000000000000000e+00
2.145000000000000000e+04,2.378600000000000000e+04,1.000000000000000000e+00
1.814300000000000000e+04,3.939000000000000000e+03,1.000000000000000000e+00
1.827100000000000000e+04,1.986500000000000000e+04,1.000000000000000000e+00
1.361400000000000000e+04,2.259800000000000000e+04,1.000000000000000000e+00
7.730000000000000000e+02,1.886600000000000000e+04,1.000000000000000000e+00
1.141600000000000000e+04,2.149500000000000000e+04,1.000000000000000000e+00
3.595000000000000000e+03,2.063500000000000000e+04,1.000000000000000000e+00
1.836500000000000000e+04,2.338200000000000000e+04,1.000000000000000000e+00
2.056200000000000000e+04,1.249600000000000000e+04,1.000000000000000000e+00
3.731000000000000000e+03,1.518400000000000000e+04,1.000000000000000000e+00
1.924600000000000000e+04,3.877000000000000000e+03,1.000000000000000000e+00
1.431600000000000000e+04,1.551600000000000000e+04,1.000000000000000000e+00
2.112500000000000000e+04,1.453400000000000000e+04,1.000000000000000000e+00
1.822500000000000000e+04,1.250700000000000000e+04,1.000000000000000000e+00
1.858000000000000000e+03,1.809500000000000000e+04,1.000000000000000000e+00
1.217000000000000000e+03,1.443000000000000000e+04,1.000000000000000000e+00
1.285100000000000000e+04,2.269100000000000000e+04,1.000000000000000000e+00
1.822500000000000000e+04,1.877800000000000000e+04,1.000000000000000000e+00
1.800000000000000000e+04,1.760000000000000000e+04,1.000000000000000000e+00
1.713100000000000000e+04,1.743900000000000000e+04,1.000000000000000000e+00
1.340400000000000000e+04,7.023000000000000000e+03,1.000000000000000000e+00
1.205400000000000000e+04,4.814000000000000000e+03,1.000000000000000000e+00
2.117800000000000000e+04,6.340000000000000000e+03,1.000000000000000000e+00
4.743000000000000000e+03,6.700000000000000000e+03,1.000000000000000000e+00
2.952000000000000000e+03,4.511000000000000000e+03,1.000000000000000000e+00
4.500000000000000000e+01,1.278100000000000000e+04,1.000000000000000000e+00
5.134000000000000000e+03,1.480700000000000000e+04,1.000000000000000000e+00
3.510000000000000000e+02,3.939000000000000000e+03,1.000000000000000000e+00
1.147200000000000000e+04,2.101200000000000000e+04,1.000000000000000000e+00
3.721000000000000000e+03,6.023000000000000000e+03,1.000000000000000000e+00
7.357000000000000000e+03,5.412000000000000000e+03,1.000000000000000000e+00
2.010800000000000000e+04,1.500300000000000000e+04,1.000000000000000000e+00
4.952000000000000000e+03,2.386300000000000000e+04,1.000000000000000000e+00
8.916000000000000000e+03,1.371300000000000000e+04,1.000000000000000000e+00
2.274600000000000000e+04,1.617700000000000000e+04,1.000000000000000000e+00
2.368000000000000000e+03,1.851100000000000000e+04,1.000000000000000000e+00
1.851700000000000000e+04,7.712000000000000000e+03,1.000000000000000000e+00
1.854000000000000000e+03,2.000800000000000000e+04,1.000000000000000000e+00
9.785000000000000000e+03,2.952000000000000000e+03,1.000000000000000000e+00
2.537800000000000000e+04,2.039100000000000000e+04,1.000000000000000000e+00
1.236500000000000000e+04,4.511000000000000000e+03,1.000000000000000000e+00
7.730000000000000000e+02,1.997000000000000000e+03,1.000000000000000000e+00
2.912000000000000000e+03,1.184000000000000000e+04,1.000000000000000000e+00
1.035000000000000000e+04,1.993900000000000000e+04,1.000000000000000000e+00
1.002200000000000000e+04,4.275000000000000000e+03,1.000000000000000000e+00
1.987000000000000000e+04,1.635200000000000000e+04,1.000000000000000000e+00
1.800000000000000000e+04,3.820000000000000000e+03,1.000000000000000000e+00
1.425000000000000000e+03,1.555200000000000000e+04,1.000000000000000000e+00
1.011700000000000000e+04,3.387000000000000000e+03,1.000000000000000000e+00
1.538300000000000000e+04,2.438500000000000000e+04,1.000000000000000000e+00
1.220000000000000000e+02,8.510000000000000000e+02,1.000000000000000000e+00
1.996100000000000000e+04,6.610000000000000000e+03,1.000000000000000000e+00
3.839000000000000000e+03,1.519400000000000000e+04,1.000000000000000000e+00
6.264000000000000000e+03,2.433200000000000000e+04,1.000000000000000000e+00
3.812000000000000000e+03,1.352600000000000000e+04,1.000000000000000000e+00
2.530000000000000000e+03,1.545700000000000000e+04,1.000000000000000000e+00
1.874300000000000000e+04,3.843000000000000000e+03,1.000000000000000000e+00
9.241000000000000000e+03,4.765000000000000000e+03,1.000000000000000000e+00
